Facility|MS-DRG |Expected  Payment
SMRMC|12|30263.155
SMRMC|13|19663.6775
SMRMC|14|100843.6475
SMRMC|16|54714.21
SMRMC|17|35555.44
SMRMC|20|85645.82
SMRMC|21|65626.49
SMRMC|22|39362.36
SMRMC|23|44748.16
SMRMC|24|32168.97
SMRMC|25|35139.695
SMRMC|26|24540.1975
SMRMC|27|19438.895
SMRMC|28|44538.32
SMRMC|29|25807.075
SMRMC|30|18459.6625
SMRMC|31|34982.515
SMRMC|32|17830.93
SMRMC|33|13970.57
SMRMC|34|30103.605
SMRMC|35|18696.2175
SMRMC|36|14364.3275
SMRMC|37|26092.3625
SMRMC|38|13768.6075
SMRMC|39|9494.0525
SMRMC|40|31570.9
SMRMC|41|19240.8475
SMRMC|42|15128.99
SMRMC|52|13404.7225
SMRMC|53|8195.7525
SMRMC|54|11135.0375
SMRMC|55|8352.1425
SMRMC|56|17833.3
SMRMC|57|10118.8575
SMRMC|58|15965.205
SMRMC|59|9173.405
SMRMC|60|7532.45
SMRMC|61|22557.3675
SMRMC|62|16409.2325
SMRMC|63|13812.61
SMRMC|64|15337.2725
SMRMC|65|8679.8675
SMRMC|66|6238.0675
SMRMC|67|12112.69
SMRMC|68|7702.9925
SMRMC|69|6735.545
SMRMC|70|13750.5275
SMRMC|71|8420.515
SMRMC|72|6407.0325
SMRMC|73|11728.39
SMRMC|74|8368.645
SMRMC|75|13242.035
SMRMC|76|7695.9175
SMRMC|77|12725.69
SMRMC|78|8163.53
SMRMC|79|6427.47
SMRMC|80|15663.4175
SMRMC|81|7512.0225
SMRMC|82|18300.1225
SMRMC|83|10903.99
SMRMC|84|7655.05
SMRMC|85|18252.97
SMRMC|86|10331.055
SMRMC|87|7198.43
SMRMC|88|11520.1175
SMRMC|89|8354.5025
SMRMC|90|7269.95
SMRMC|91|12903.32
SMRMC|92|8195.7525
SMRMC|93|6585.42
SMRMC|94|28776.2325
SMRMC|95|19520.6375
SMRMC|96|18381.0775
SMRMC|97|28706.2725
SMRMC|98|15967.5625
SMRMC|99|10681.565
SMRMC|100|14908.1575
SMRMC|101|7541.885
SMRMC|102|9975.8275
SMRMC|103|6886.43
SMRMC|113|17359.4
SMRMC|114|9961.675
SMRMC|115|12281.6525
SMRMC|116|15464.58
SMRMC|117|9222.1575
SMRMC|121|10566.8325
SMRMC|122|6675.03
SMRMC|123|6739.4725
SMRMC|124|11522.4775
SMRMC|125|6807.065
SMRMC|129|18594.845
SMRMC|130|11964.165
SMRMC|131|21738.445
SMRMC|132|13095.07
SMRMC|133|17475.7225
SMRMC|134|10105.495
SMRMC|135|18557.9075
SMRMC|136|9955.39
SMRMC|137|11081.5975
SMRMC|138|7372.9025
SMRMC|139|10303.53
SMRMC|146|15760.0825
SMRMC|147|10355.4225
SMRMC|148|6579.145
SMRMC|149|6344.1575
SMRMC|150|10753.085
SMRMC|151|6097.3975
SMRMC|152|8768.685
SMRMC|153|6154.755
SMRMC|154|11896.5725
SMRMC|155|7684.9025
SMRMC|156|5746.8775
SMRMC|157|12886.03
SMRMC|158|7413.7775
SMRMC|159|5891.485
SMRMC|163|38905.75
SMRMC|164|20499.08
SMRMC|165|15136.0675
SMRMC|166|29922.87
SMRMC|167|15648.475
SMRMC|168|11029.7175
SMRMC|175|11954.73
SMRMC|176|7270.74
SMRMC|177|15466.1475
SMRMC|178|10374.28
SMRMC|179|7409.85
SMRMC|180|14159.1925
SMRMC|181|9656.75
SMRMC|182|7226.725
SMRMC|183|12464
SMRMC|184|8605.2
SMRMC|185|6371.6625
SMRMC|186|12728.85
SMRMC|187|8681.445
SMRMC|188|6347.305
SMRMC|189|10157.365
SMRMC|190|9593.875
SMRMC|191|7619.68
SMRMC|192|6176.7725
SMRMC|193|11083.1675
SMRMC|194|7586.66
SMRMC|195|5963.785
SMRMC|196|13770.165
SMRMC|197|8631.145
SMRMC|198|6536.7175
SMRMC|199|14703.045
SMRMC|200|9107.4025
SMRMC|201|6245.925
SMRMC|202|8053.5025
SMRMC|203|6055.7425
SMRMC|204|6988.6
SMRMC|205|13446.38
SMRMC|206|7460.1425
SMRMC|207|45679.4575
SMRMC|208|20125.7725
SMRMC|215|101875.53
SMRMC|216|79526.7875
SMRMC|217|52878.335
SMRMC|218|43052.955
SMRMC|219|62218.8025
SMRMC|220|42302.4225
SMRMC|221|36724.8625
SMRMC|222|66183.6925
SMRMC|223|47780.17
SMRMC|224|58730.18
SMRMC|225|44997.2975
SMRMC|226|53162.0425
SMRMC|227|41699.6475
SMRMC|228|50007.4325
SMRMC|229|32863.7125
SMRMC|231|65137.6475
SMRMC|232|47651.295
SMRMC|233|61659.25
SMRMC|234|41519.67
SMRMC|235|46850.44
SMRMC|236|32268.0025
SMRMC|239|37302.5125
SMRMC|240|22294.0875
SMRMC|241|12519.8075
SMRMC|242|29768.8275
SMRMC|243|20481.8
SMRMC|244|16913.785
SMRMC|245|41531.4525
SMRMC|246|25538.2975
SMRMC|247|16593.925
SMRMC|248|24938.65
SMRMC|249|15665.785
SMRMC|250|20644.4675
SMRMC|251|13829.9025
SMRMC|252|26383.9375
SMRMC|253|21088.505
SMRMC|254|14907.3775
SMRMC|255|21426.4525
SMRMC|256|14093.17
SMRMC|257|9518.4275
SMRMC|258|24641.59
SMRMC|259|16970.3625
SMRMC|260|29678.4375
SMRMC|261|15916.4825
SMRMC|262|13787.465
SMRMC|263|19143.3925
SMRMC|264|26050.705
SMRMC|265|25133.56
SMRMC|266|56570.51
SMRMC|267|45207.9175
SMRMC|268|53907.88
SMRMC|269|34132.95
SMRMC|270|40764.42
SMRMC|271|28487.0175
SMRMC|272|21046.8575
SMRMC|273|29762.53
SMRMC|274|25436.1375
SMRMC|280|13420.455
SMRMC|281|8216.18
SMRMC|282|6402.315
SMRMC|283|14747.0475
SMRMC|284|6303.29
SMRMC|285|4672.55
SMRMC|286|17872.5875
SMRMC|287|9658.32
SMRMC|288|21487.7375
SMRMC|289|13679.0075
SMRMC|290|8466.8875
SMRMC|291|11179.8325
SMRMC|292|7719.485
SMRMC|293|5753.165
SMRMC|294|10599.0425
SMRMC|295|5137.805
SMRMC|296|12944.975
SMRMC|297|6285.2225
SMRMC|298|4557.795
SMRMC|299|11996.375
SMRMC|300|8679.0875
SMRMC|301|6307.23
SMRMC|302|9266.1525
SMRMC|303|5913.4825
SMRMC|304|9181.28
SMRMC|305|6352.0225
SMRMC|306|11719.745
SMRMC|307|7536.3675
SMRMC|308|9937.33
SMRMC|309|6546.9225
SMRMC|310|4998.685
SMRMC|311|5986.5725
SMRMC|312|7020.8125
SMRMC|313|6224.715
SMRMC|314|16553.05
SMRMC|315|8229.5525
SMRMC|316|6436.105
SMRMC|319|32830.7125
SMRMC|320|19053.795
SMRMC|326|42024.2125
SMRMC|327|20823.665
SMRMC|328|12981.125
SMRMC|329|39169.03
SMRMC|330|20461.3625
SMRMC|331|13878.6325
SMRMC|332|28046.14
SMRMC|333|18389.7125
SMRMC|334|12708.42
SMRMC|335|32393.75
SMRMC|336|18413.29
SMRMC|337|13489.605
SMRMC|338|23473.725
SMRMC|339|14090.0325
SMRMC|340|10328.6875
SMRMC|341|20707.3525
SMRMC|342|13258.5475
SMRMC|343|9653.5925
SMRMC|344|24141.745
SMRMC|345|13439.305
SMRMC|346|10683.925
SMRMC|347|21322.71
SMRMC|348|11678.8775
SMRMC|349|8312.0775
SMRMC|350|19773.6725
SMRMC|351|12063.9675
SMRMC|352|9065.7475
SMRMC|353|23920.11
SMRMC|354|14137.1875
SMRMC|355|11388.8825
SMRMC|356|32646.0175
SMRMC|357|18289.13
SMRMC|358|11383.375
SMRMC|368|15563.6025
SMRMC|369|8958.0675
SMRMC|370|6476.1925
SMRMC|371|14163.91
SMRMC|372|8639
SMRMC|373|6432.9575
SMRMC|374|16301.5725
SMRMC|375|10091.3625
SMRMC|376|8472.385
SMRMC|377|14512.8525
SMRMC|378|8368.645
SMRMC|379|5677.7175
SMRMC|380|15437.855
SMRMC|381|9064.9675
SMRMC|382|6822.775
SMRMC|383|11026.59
SMRMC|384|7442.0725
SMRMC|385|13258.5475
SMRMC|386|8345.8575
SMRMC|387|6109.9625
SMRMC|388|12588.96
SMRMC|389|7202.37
SMRMC|390|5158.2225
SMRMC|391|10309.0575
SMRMC|392|6587.79
SMRMC|393|13370.1425
SMRMC|394|7975.6875
SMRMC|395|5746.0775
SMRMC|405|43255.72
SMRMC|406|22536.9275
SMRMC|407|16999.445
SMRMC|408|28609.6175
SMRMC|409|19416.0975
SMRMC|410|13649.145
SMRMC|411|30706.4025
SMRMC|412|19284.0825
SMRMC|413|13313.555
SMRMC|414|27452.7675
SMRMC|415|16727.53
SMRMC|416|11215.1925
SMRMC|417|19548.9125
SMRMC|418|13719.095
SMRMC|419|10873.3275
SMRMC|420|27597.375
SMRMC|421|15073.2025
SMRMC|422|11641.16
SMRMC|423|33911.335
SMRMC|424|18296.975
SMRMC|425|12089.1225
SMRMC|432|14933.3025
SMRMC|433|8713.6675
SMRMC|434|5632.1325
SMRMC|435|13940.7075
SMRMC|436|9450.0575
SMRMC|437|7502.5875
SMRMC|438|13478.6025
SMRMC|439|7261.315
SMRMC|440|5441.1525
SMRMC|441|15146.2825
SMRMC|442|7938.77
SMRMC|443|5949.6225
SMRMC|444|13382.705
SMRMC|445|9047.6775
SMRMC|446|6990.18
SMRMC|453|74533.1425
SMRMC|454|48739.765
SMRMC|455|38431.05
SMRMC|456|71972.6625
SMRMC|457|51791.425
SMRMC|458|37492.685
SMRMC|459|54453.2875
SMRMC|460|31728.09
SMRMC|461|42875.3475
SMRMC|462|25252.23
SMRMC|463|41688.6425
SMRMC|464|23808.525
SMRMC|465|15654.76
SMRMC|466|40677.17
SMRMC|467|28204.8675
SMRMC|468|22703.545
SMRMC|469|25279.745
SMRMC|470|16072.8625
SMRMC|471|39854.3175
SMRMC|472|24506.4175
SMRMC|473|20348.185
SMRMC|474|31056.1225
SMRMC|475|17114.98
SMRMC|476|9756.5625
SMRMC|477|26186.6675
SMRMC|478|18813.32
SMRMC|479|14609.5075
SMRMC|480|24325.65
SMRMC|481|17011.2375
SMRMC|482|13533.61
SMRMC|483|19402.745
SMRMC|485|26372.9325
SMRMC|486|17504.7975
SMRMC|487|13234.18
SMRMC|488|16079.16
SMRMC|489|10497.67
SMRMC|492|27679.8975
SMRMC|493|18694.65
SMRMC|494|14838.985
SMRMC|495|27580.085
SMRMC|496|16639.5
SMRMC|497|12150.4175
SMRMC|498|19842.855
SMRMC|499|9648.105
SMRMC|500|24299.715
SMRMC|501|13790.605
SMRMC|502|10982.565
SMRMC|503|21953.0125
SMRMC|504|14250.3625
SMRMC|505|13818.1075
SMRMC|506|11123.255
SMRMC|507|17107.1125
SMRMC|508|12850.67
SMRMC|509|11540.555
SMRMC|510|22514.1325
SMRMC|511|15411.13
SMRMC|512|12500.15
SMRMC|513|12997.615
SMRMC|514|8987.1625
SMRMC|515|25390.5525
SMRMC|516|15842.605
SMRMC|517|11726.03
SMRMC|518|27391.4625
SMRMC|519|15603.69
SMRMC|520|11118.5375
SMRMC|533|12072.6225
SMRMC|534|6715.895
SMRMC|535|10246.9625
SMRMC|536|6564.2125
SMRMC|537|7761.92
SMRMC|538|6269.49
SMRMC|539|15418.995
SMRMC|540|10819.8875
SMRMC|541|7728.9175
SMRMC|542|14944.305
SMRMC|543|8904.6375
SMRMC|544|6563.4225
SMRMC|545|20470.775
SMRMC|546|10060.72
SMRMC|547|6969.7425
SMRMC|548|16189.9775
SMRMC|549|9979.745
SMRMC|550|7393.34
SMRMC|551|13094.29
SMRMC|552|7769.795
SMRMC|553|10705.9225
SMRMC|554|6789.775
SMRMC|555|10940.1375
SMRMC|556|6825.9225
SMRMC|557|12063.1875
SMRMC|558|7372.9025
SMRMC|559|14763.55
SMRMC|560|8804.035
SMRMC|561|6476.9825
SMRMC|562|11190.045
SMRMC|563|7314.755
SMRMC|564|12485.9975
SMRMC|565|8308.9175
SMRMC|566|6557.935
SMRMC|570|23183.72
SMRMC|571|13745.81
SMRMC|572|9418.615
SMRMC|573|42376.3025
SMRMC|574|25137.4875
SMRMC|575|14411.47
SMRMC|576|38713.2
SMRMC|577|19587.43
SMRMC|578|13392.94
SMRMC|579|24071.025
SMRMC|580|13245.975
SMRMC|581|10464.66
SMRMC|582|13010.2075
SMRMC|583|12088.335
SMRMC|584|14972.61
SMRMC|585|13942.2875
SMRMC|592|14626.0275
SMRMC|593|9623.7275
SMRMC|594|6966.5925
SMRMC|595|16577.415
SMRMC|596|8258.6175
SMRMC|597|13907.7075
SMRMC|598|9158.485
SMRMC|599|6068.305
SMRMC|600|8141.5225
SMRMC|601|5466.2975
SMRMC|602|11840.005
SMRMC|603|7232.2425
SMRMC|604|12112.69
SMRMC|605|7485.2975
SMRMC|606|12356.33
SMRMC|607|7095.48
SMRMC|614|19726.53
SMRMC|615|12266.7325
SMRMC|616|32045.59
SMRMC|617|16724.3925
SMRMC|618|10462.29
SMRMC|619|24797.19
SMRMC|620|14706.9725
SMRMC|621|12957.5375
SMRMC|622|30274.9375
SMRMC|623|15948.695
SMRMC|624|9263.7825
SMRMC|625|23591.6175
SMRMC|626|13828.3325
SMRMC|627|9575.785
SMRMC|628|29597.495
SMRMC|629|18858.105
SMRMC|630|11989.31
SMRMC|637|11493.4025
SMRMC|638|7551.31
SMRMC|639|5422.2925
SMRMC|640|10145.57
SMRMC|641|6549.28
SMRMC|642|10158.155
SMRMC|643|13378
SMRMC|644|8683.005
SMRMC|645|6616.8725
SMRMC|652|27205.1975
SMRMC|653|44114.72
SMRMC|654|22704.3325
SMRMC|655|16811.6225
SMRMC|656|26228.325
SMRMC|657|15804.085
SMRMC|658|12941.0375
SMRMC|659|21663.7975
SMRMC|660|11768.4775
SMRMC|661|9170.2675
SMRMC|662|25474.635
SMRMC|663|12575.5975
SMRMC|664|9299.9425
SMRMC|665|23932.7025
SMRMC|666|14506.565
SMRMC|667|7980.405
SMRMC|668|22516.5
SMRMC|669|12750.8575
SMRMC|670|8294.7775
SMRMC|671|14966.3025
SMRMC|672|8723.0925
SMRMC|673|28696.0675
SMRMC|674|19812.1925
SMRMC|675|13429.09
SMRMC|682|12218.8
SMRMC|683|7655.05
SMRMC|684|5438.795
SMRMC|686|14404.395
SMRMC|687|8875.555
SMRMC|688|6664.815
SMRMC|689|9394.26
SMRMC|690|6818.0675
SMRMC|693|11238.7775
SMRMC|694|6421.9525
SMRMC|695|9816.2775
SMRMC|696|5942.5575
SMRMC|697|8257.0475
SMRMC|698|13323.78
SMRMC|699|8719.155
SMRMC|700|6432.1875
SMRMC|707|15298.755
SMRMC|708|12014.475
SMRMC|709|19508.845
SMRMC|710|12673.06
SMRMC|711|17446.63
SMRMC|712|8620.92
SMRMC|713|12093.04
SMRMC|714|7797.3
SMRMC|715|17393.97
SMRMC|716|12120.565
SMRMC|717|14468.8375
SMRMC|718|10186.4475
SMRMC|722|14787.915
SMRMC|723|9306.23
SMRMC|724|5243.105
SMRMC|725|10469.3675
SMRMC|726|6612.935
SMRMC|727|11820.3375
SMRMC|728|6910.015
SMRMC|729|9042.95
SMRMC|730|5566.89
SMRMC|734|17829.3525
SMRMC|735|11403.025
SMRMC|736|34561.275
SMRMC|737|16219.83
SMRMC|738|11439.9625
SMRMC|739|30031.3175
SMRMC|740|14630.735
SMRMC|741|11051.725
SMRMC|742|13881.0025
SMRMC|743|9629.245
SMRMC|744|14281.7925
SMRMC|745|8975.3675
SMRMC|746|13421.215
SMRMC|747|7929.325
SMRMC|748|10990.44
SMRMC|749|20975.3275
SMRMC|750|11065.0875
SMRMC|754|14449.9675
SMRMC|755|8649.225
SMRMC|756|7493.9525
SMRMC|757|11765.3275
SMRMC|758|8190.235
SMRMC|759|5792.4525
SMRMC|760|7695.9175
SMRMC|761|5046.6375
SMRMC|768|8521.1175
SMRMC|769|11943.7375
SMRMC|770|6782.7075
SMRMC|776|6182.26
SMRMC|779|9576.575
SMRMC|783|17459.2025
SMRMC|784|8817.3975
SMRMC|785|7349.335
SMRMC|786|14077.46
SMRMC|787|8819.7575
SMRMC|788|7724.99
SMRMC|789|13884.92
SMRMC|790|44401.5675
SMRMC|791|30516.22
SMRMC|792|18651.4225
SMRMC|793|31329.6175
SMRMC|794|11478.4725
SMRMC|795|2075.12
SMRMC|796|16103.525
SMRMC|797|7383.915
SMRMC|798|7383.915
SMRMC|799|39460.5925
SMRMC|800|22938.53
SMRMC|801|15324.68
SMRMC|802|25377.98
SMRMC|803|14604.8
SMRMC|804|11311.8675
SMRMC|805|8782.0375
SMRMC|806|6176.7725
SMRMC|807|5529.1925
SMRMC|808|17339.74
SMRMC|809|10158.955
SMRMC|810|7954.47
SMRMC|811|11136.6075
SMRMC|812|7445.99
SMRMC|813|13061.28
SMRMC|814|14349.385
SMRMC|815|8562.7725
SMRMC|816|6229.4225
SMRMC|817|20378.06
SMRMC|818|10614.765
SMRMC|819|6873.865
SMRMC|820|45530.9125
SMRMC|821|18146.86
SMRMC|822|10540.1075
SMRMC|823|33848.4425
SMRMC|824|18876.195
SMRMC|825|11248.2125
SMRMC|826|40016.2275
SMRMC|827|18806.245
SMRMC|828|13579.985
SMRMC|829|25279.745
SMRMC|830|11439.185
SMRMC|831|9079.1
SMRMC|832|6226.275
SMRMC|833|4784.9175
SMRMC|834|46519.58
SMRMC|835|16542.845
SMRMC|836|10958.1975
SMRMC|837|47685.085
SMRMC|838|17797.93
SMRMC|839|10632.8425
SMRMC|840|25714.3375
SMRMC|841|13269.54
SMRMC|842|9614.315
SMRMC|843|15596.615
SMRMC|844|10096.86
SMRMC|845|7408.2725
SMRMC|846|21245.695
SMRMC|847|10944.845
SMRMC|848|8315.995
SMRMC|849|17309.8775
SMRMC|853|40673.2425
SMRMC|854|17588.08
SMRMC|855|13203.5275
SMRMC|856|35384.885
SMRMC|857|16582.9125
SMRMC|858|11420.315
SMRMC|862|15147.07
SMRMC|863|8367.865
SMRMC|864|7262.885
SMRMC|865|11553.15
SMRMC|866|7037.3325
SMRMC|867|17776.7125
SMRMC|868|9224.5075
SMRMC|869|6438.475
SMRMC|870|50306.0825
SMRMC|871|15270.46
SMRMC|872|8771.035
SMRMC|876|29210.035
SMRMC|880|7337.5425
SMRMC|881|7042.04
SMRMC|882|6810.2025
SMRMC|883|11107.5225
SMRMC|884|11904.43
SMRMC|885|10155.005
SMRMC|886|11178.2525
SMRMC|887|9154.555
SMRMC|894|5164.52
SMRMC|895|13389.0025
SMRMC|896|14118.3175
SMRMC|897|7061.69
SMRMC|901|34610.7775
SMRMC|902|16061.07
SMRMC|903|9593.875
SMRMC|904|28403.715
SMRMC|905|13683.715
SMRMC|906|14284.9425
SMRMC|907|31957.57
SMRMC|908|16817.11
SMRMC|909|10966.8425
SMRMC|913|12205.4375
SMRMC|914|7375.27
SMRMC|915|13956.43
SMRMC|916|5579.475
SMRMC|917|12102.475
SMRMC|918|6764.6175
SMRMC|919|14948.235
SMRMC|920|8521.1175
SMRMC|921|6030.5875
SMRMC|922|13205.8975
SMRMC|923|7405.1325
SMRMC|927|157339.9475
SMRMC|928|49289.1225
SMRMC|929|23720.505
SMRMC|933|25282.095
SMRMC|934|14826.4325
SMRMC|935|15789.155
SMRMC|939|29323.21
SMRMC|940|18457.305
SMRMC|941|15776.5825
SMRMC|945|12040.39
SMRMC|946|9145.91
SMRMC|947|10012.7575
SMRMC|948|6730.0375
SMRMC|949|9160.8425
SMRMC|950|6425.89
SMRMC|951|5212.4525
SMRMC|955|48390.035
SMRMC|956|31436.5075
SMRMC|957|59810.805
SMRMC|958|33539.5875
SMRMC|959|22612.375
SMRMC|963|22019.8025
SMRMC|964|12340.61
SMRMC|965|7810.6625
SMRMC|969|46206.7875
SMRMC|970|23527.955
SMRMC|974|21617.4225
SMRMC|975|11149.97
SMRMC|976|7787.875
SMRMC|977|10823.815
SMRMC|981|35895.735
SMRMC|982|19764.26
SMRMC|983|13469.1675
SMRMC|987|26802.8175
SMRMC|988|14107.3125
SMRMC|989|9659.8975
SMRMC|998|#VALUE!
SMRMC|999|#VALUE!
SFMC|1|262233.7725
SFMC|2|145008.905
SFMC|3|172531.2375
SFMC|4|108413.81
SFMC|5|93675.93
SFMC|6|43926.7175
SFMC|7|105826.3375
SFMC|8|50537.965
SFMC|10|34267.565
SFMC|11|46846.9725
SFMC|12|36194.0075
SFMC|13|26198.4725
SFMC|14|116659.1675
SFMC|16|62224.29
SFMC|17|45172.345
SFMC|18|337454.7375
SFMC|19|61646.0075
SFMC|20|94546.515
SFMC|21|69467.7675
SFMC|22|45436.76
SFMC|23|52655.9425
SFMC|24|37098.7575
SFMC|25|42128.005
SFMC|26|29233.8375
SFMC|27|24321.515
SFMC|28|54074.25
SFMC|29|31365.3325
SFMC|30|22930.185
SFMC|31|40998.4075
SFMC|32|21627.0175
SFMC|33|17206.645
SFMC|34|37477.3925
SFMC|35|22750.32
SFMC|36|18380.3025
SFMC|37|31182.7475
SFMC|38|16636.4375
SFMC|39|11975.05
SFMC|40|37326.3075
SFMC|41|22873.515
SFMC|42|18683.395
SFMC|52|18325.445
SFMC|53|11948.96
SFMC|54|14014.8125
SFMC|55|11115.25
SFMC|56|21403.06
SFMC|57|13101.0425
SFMC|58|17350.545
SFMC|59|11862.62
SFMC|60|9965.86
SFMC|61|27706.7125
SFMC|62|19603.445
SFMC|63|17109.5075
SFMC|64|18936.11
SFMC|65|10888.6025
SFMC|66|8124.8675
SFMC|67|14543.63
SFMC|68|9723.03
SFMC|69|8801.1775
SFMC|70|16808.2275
SFMC|71|10822.055
SFMC|72|8667.195
SFMC|73|14766.655
SFMC|74|10890.4225
SFMC|75|16354.9425
SFMC|76|10553.1475
SFMC|77|15508.6325
SFMC|78|10266.2575
SFMC|79|8267.875
SFMC|80|20545.9725
SFMC|81|8674.3775
SFMC|82|22039.815
SFMC|83|13798.05
SFMC|84|9863.3475
SFMC|85|22474.205
SFMC|86|13179.2875
SFMC|87|9489.2075
SFMC|88|14855.7075
SFMC|89|11275.3425
SFMC|90|9419.0275
SFMC|91|16560.905
SFMC|92|10599.91
SFMC|93|8758.0075
SFMC|94|34406.0725
SFMC|95|24287.33
SFMC|96|22699.965
SFMC|97|35480.8125
SFMC|98|20715.9725
SFMC|99|14298.0875
SFMC|100|18581.7625
SFMC|101|9708.64
SFMC|102|12089.26
SFMC|103|9179.81
SFMC|113|21443.5375
SFMC|114|14731.6
SFMC|115|14801.74
SFMC|116|18614.135
SFMC|117|11074.7725
SFMC|121|12422.02
SFMC|122|7521.395
SFMC|123|8614.1275
SFMC|124|14311.5875
SFMC|125|9244.575
SFMC|135|20983.0675
SFMC|136|13022.8
SFMC|137|14939.345
SFMC|138|9313.825
SFMC|139|12764.69
SFMC|140|37531.36
SFMC|141|21584.7475
SFMC|142|16200.265
SFMC|143|28386.6375
SFMC|144|17474.6425
SFMC|145|12645.075
SFMC|146|20016.2425
SFMC|147|13432.915
SFMC|148|8802.9775
SFMC|149|8346.12
SFMC|150|13645.1625
SFMC|151|8359.61
SFMC|152|11416.54
SFMC|153|8122.1625
SFMC|154|15603.9675
SFMC|155|9886.715
SFMC|156|7645.5125
SFMC|157|15872.895
SFMC|158|9727.5225
SFMC|159|7629.32
SFMC|163|46336.1275
SFMC|164|25436.72
SFMC|165|18896.5525
SFMC|166|35814.485
SFMC|167|18468.455
SFMC|168|14047.1725
SFMC|175|15619.2575
SFMC|176|9705.9575
SFMC|177|18327.245
SFMC|178|12576.7175
SFMC|179|9565.65
SFMC|180|17360.4325
SFMC|181|11812.255
SFMC|182|8813.765
SFMC|183|15721.79
SFMC|184|11079.285
SFMC|185|8688.78
SFMC|186|15610.2525
SFMC|187|11014.52
SFMC|188|8279.5525
SFMC|189|12746.6975
SFMC|190|11839.245
SFMC|191|9673.575
SFMC|192|7980.975
SFMC|193|13519.255
SFMC|194|9492.79
SFMC|195|7712.0575
SFMC|196|17345.1525
SFMC|197|10775.2825
SFMC|198|8407.2625
SFMC|199|17808.315
SFMC|200|11399.4475
SFMC|201|8112.2675
SFMC|202|10415.5525
SFMC|203|8076.3025
SFMC|204|8858.7475
SFMC|205|16861.285
SFMC|206|9683.4625
SFMC|207|53232.4525
SFMC|208|24595.805
SFMC|215|102081.3775
SFMC|216|95535.815
SFMC|217|60125.165
SFMC|218|47987.3675
SFMC|219|74175.93
SFMC|220|50296.015
SFMC|221|42673.0225
SFMC|222|77467.6125
SFMC|223|57600.6475
SFMC|224|67944.235
SFMC|225|52336.6775
SFMC|226|61195.4225
SFMC|227|48964.96
SFMC|228|57629.4475
SFMC|229|37597.9075
SFMC|231|78089.055
SFMC|232|54778.46
SFMC|233|71815.995
SFMC|234|49554.04
SFMC|235|55964.7075
SFMC|236|38432.5175
SFMC|239|44978.98
SFMC|240|26823.5375
SFMC|241|16043.775
SFMC|242|35210.1025
SFMC|243|24508.585
SFMC|244|20309.4475
SFMC|245|50422.825
SFMC|246|29842.6925
SFMC|247|19612.4425
SFMC|248|30276.195
SFMC|249|18633.03
SFMC|250|24420.4425
SFMC|251|16658.9225
SFMC|252|31596.445
SFMC|253|25597.695
SFMC|254|18005.27
SFMC|255|24602.1
SFMC|256|16508.74
SFMC|257|12172.8975
SFMC|258|30522.625
SFMC|259|20799.6
SFMC|260|33966.275
SFMC|261|19640.3125
SFMC|262|17093.3275
SFMC|263|22464.32
SFMC|264|30940.8175
SFMC|265|31974.2075
SFMC|266|65560.915
SFMC|267|52103.7475
SFMC|268|64278.42
SFMC|269|40535.2225
SFMC|270|48332.72
SFMC|271|33790.0125
SFMC|272|25913.375
SFMC|273|36241.66
SFMC|274|31278.9825
SFMC|280|16356.7325
SFMC|281|10114.2625
SFMC|282|8256.1775
SFMC|283|18500.8275
SFMC|284|8334.4
SFMC|285|6195.7325
SFMC|286|21644.0975
SFMC|287|12073.9675
SFMC|288|25843.225
SFMC|289|16504.235
SFMC|290|10937.1775
SFMC|291|13790.855
SFMC|292|9781.49
SFMC|293|7600.53
SFMC|294|13262.0275
SFMC|295|10556.74
SFMC|296|16074.345
SFMC|297|8068.205
SFMC|298|6121.98
SFMC|299|15504.1575
SFMC|300|11104.4525
SFMC|301|8409.075
SFMC|302|11565.845
SFMC|303|7814.58
SFMC|304|11584.7075
SFMC|305|8373.1
SFMC|306|15255.035
SFMC|307|9541.3625
SFMC|308|12517.3675
SFMC|309|8471.1275
SFMC|310|6753.33
SFMC|311|7999.8475
SFMC|312|9260.7575
SFMC|313|8213.9075
SFMC|314|20468.63
SFMC|315|10501.8825
SFMC|316|8472.0075
SFMC|319|40546.03
SFMC|320|23709.0375
SFMC|326|50096.3775
SFMC|327|25201.0775
SFMC|328|16710.19
SFMC|329|45353.1225
SFMC|330|24566.125
SFMC|331|17111.31
SFMC|332|39142.1225
SFMC|333|20986.67
SFMC|334|16203.8575
SFMC|335|36720.125
SFMC|336|22262.86
SFMC|337|16414.3025
SFMC|338|26902.6725
SFMC|339|16975.515
SFMC|340|12779.07
SFMC|341|22562.3475
SFMC|342|14620.0725
SFMC|343|11708.8325
SFMC|344|26921.5775
SFMC|345|15920.56
SFMC|346|13198.1725
SFMC|347|23870.0175
SFMC|348|13804.3325
SFMC|349|10538.7575
SFMC|350|23787.2725
SFMC|351|15135.4125
SFMC|352|11651.2725
SFMC|353|28786.845
SFMC|354|17766.945
SFMC|355|13955.43
SFMC|356|40326.5875
SFMC|357|22000.245
SFMC|358|13773.7625
SFMC|368|19199.625
SFMC|369|11415.64
SFMC|370|8454.935
SFMC|371|17275.0025
SFMC|372|10973.1525
SFMC|373|8418.06
SFMC|374|20329.2425
SFMC|375|12567.7225
SFMC|376|9782.3925
SFMC|377|17909.945
SFMC|378|10663.765
SFMC|379|7461.1225
